,0
20,日式抹茶拿鐵(限中杯)
21,招牌咖非
22,玫瑰鹽百芒奶蓋茶
23,蕎麥青茶
24,烏龍綠茶
25,高山青茶
26,冬瓜青茶
27,珍珠紅茶
28,珍珠綠茶
29,醇品紅茶
30,醇品綠茶
31,炭焙烏龍茶
32,話梅綠茶
33,話梅紅茶
34,蜂蜜綠茶
35,蜂蜜紅茶
36,椰果綠茶
37,奶茶三兄弟
38,布丁奶茶
39,珍珠奶茶
40,阿薩姆奶茶
41,茉香奶茶
42,仙草凍奶茶
43,炭焙烏龍奶茶
44,巧克力奶茶
45,巧克力珍珠奶茶
46,紅茶拿鐵
47,法式焦糖奶茶
48,椰果奶茶
49,檸檬霸(大杯)
50,鮮榨蘋果百香
51,鮮榨蘋果冰茶
52,鮮榨蘋果養樂多
53,鮮榨葡萄柚冰茶
54,鮮榨香橙冰茶
55,鮮榨葡萄柚香橙
56,鮮榨奇亞籽橙柚汁
57,鮮榨奇亞籽多果汁
58,洛神花果凍茶
59,洛神花蜜茶
60,芒果綠茶
61,百香雙響炮
62,夏威夷百香綠茶
63,鮮檸檬紅茶
64,鮮檸檬綠茶
65,梅子桔茶
66,檸檬冬瓜露
67,鮮檸檬蘆薈
68,金桔檸檬
69,珍珠冬瓜露
70,珍珠冬瓜奶露
71,蕎麥冬瓜露
72,鮮檸檬汁
73,蜂蜜蘆薈
74,招牌咖啡
75,法式焦糖咖啡
76,法式焦糖巧克力
77,大燕麥牛奶
0,原味麻醬涼麵
1,養生綜合涼麵
2,養生綠藻涼麵
3,養生蕃茄涼麵
4,養生波菜涼麵
5,養生全麥涼麵
0,今日雞肉餐
1,今日蔬食餐(素食)
2,今日豬肉餐
3,蜜汁烤雞腿
4,夏威夷燴鯛魚
5,粉蒸豬柳佐雙絲
6,香蔥土雞腿
0,韓式手工泡菜(600g)
0,塔香雞腿排飯
1,黑胡椒雞腿排飯
2,泰式椒麻雞飯
3,蜜汁烤雞腿飯
4,宮保雞丁飯
5,香炸排骨飯
6,三杯豬肉片飯
7,海陸雙拼飯
8,椒鹽雞排飯
9,香炸魚排飯
10,蔥爆牛肉飯
11,紅燒牛腩燴飯
12,青椒牛肉炒飯
13,鳳梨蝦球飯
14,日式招牌飯
15,燒烤鰻魚飯
16,海鮮烏龍麵
17,義大利肉醬麵
0,特色餐
1,招牌飯
2,香腸飯
3,控肉飯
4,排骨飯
5,無骨排骨飯
6,蝦捲飯
7,香酥雞腿飯
8,鱈魚飯
9,雕魚飯
10,鲑魚飯
0,薑母鴨(ㄧ包料一包湯)運費2點
1,香菇滷肉 (每份四小包)運費1點
2,黑胡椒毛豆 運費1點
3,香Q滷豬腳(每份一包豬腳(含湯汁)) 運費2點
4,花生豬腳湯 (每份一包湯料 + 一包芹菜包)運費1點
5,麻油血糕 (每份四小包)運費1點
6,麻油雞(乾炒每份一包) 運費1點
7,麻油雞飯 (每份四小包獨享包)運費1點
8,私房特製雞酒(湯品) 運費2點
9,砂鍋魚頭(一包料一包湯)運費2點
10,台式炒米粉(每份四小包獨享包)運費1點
11,(獨享包)當歸雞湯 每份四小包獨享包 運費2點
12,(獨享包)蒜頭雞湯 每份四小包獨享包 運費2點
13,(獨享包)干貝雞湯 每份四小包獨享包 運費2點
14,(獨享包)栗子雞湯 每份四小包獨享包 運費2點
15,噴汁滷豆干 每份四小包獨享包 運費1點
16,無骨鳳爪 (每份兩小包獨享包) 運費1點
17,薑母鴨特製沾醬包(約薑母鴨附贈小沾醬的11倍)
0,招牌鍋貼2顆
1,韭菜鍋貼2顆
2,韓式辣味鍋貼
3,咖哩鍋貼
4,田園蔬菜鍋貼
5,玉米鍋貼
6,招牌水餃
7,韭菜水餃
8,韓式辣味水餃
9,咖哩水餃
10,田園蔬菜水餃
11,玉米水餃
12,鮮蝦水餃
13,酸辣湯
14,玉米濃湯
15,旗魚花枝丸湯
16,蕈菇湯
17,蘿蔔排骨湯
18,珍珠餛飩湯
19,菜肉大餛飩湯
20,古早味乾麵
21,特調乾麵
22,麻醬乾麵
23,黑芝麻乾麵
24,醡醬乾麵
25,加麵
26,古早味湯麵
27,榨菜肉絲麵
28,酸辣湯麵
29,珍珠餛飩麵
30,菜肉大餛飩麵
31,加麵
32,珍珠抄手-紅油/和風
33,菜肉大抄手-紅油/和風
34,酸辣湯餃8顆
35,玉米湯餃8顆
36,黑豆漿
0,牛肉麵
1,海鮮麵
2,鮮蝦餛飩麵
3,酸辣
4,泡菜拌麵
5,麻將乾麵
6,蒜香乾麵
7,乾麵米粉
8,湯麵米粉
9,餛飩麵
10,榨菜肉絲麵
11,酸辣湯
12,鹹湯圓
13,鮮蝦餛飩湯
14,骨肉湯
15,蛋花湯
16,魚丸湯
17,餛飩湯
18,高麗菜水餃
19,韭菜水餃
20,鮮蝦水餃
21,牛肉水餃
22,素食水餃
23,茴香水餃
24,蒲瓜水餃(季節限定)
25,鮮蝦紅油炒手
26,香蔥乾餛飩
27,韓國泡菜
28,燙青菜
0,雙拼飯
1,黑胡椒豬排飯
2,爌肉飯
3,雞腿飯
4,鹹豬肉飯
5,鹹魚飯
6,三杯素雞飯
7,鮮魚飯
8,咖哩燴飯
9,番茄燴飯
10,黑胡椒豬排燴飯
11,鍋燒意麵
12,鍋燒冬粉
13,鍋燒烏龍
14,肉絲蛋炒飯
15,火腿蛋炒飯
16,燙青菜
17,炒青菜
18,澎湖海菜湯
19,貢丸湯
0,招牌涼麵
1,雞絲涼麵
2,火腿涼麵
3,綜合涼麵
0,特製火雞肉便當
1,魯肉飯便當
2,魚肚便當
3,豬腳便當
4,味噌湯
5,紫菜湯
6,苦瓜排骨湯
7,火雞肉飯
8,魯肉飯
9,滷鴨蛋
10,油豆腐
11,香腸
12,青菜
13,筍干
14,白菜滷
15,皮蛋豆腐
16,花枝
17,粉灌腸
18,蒜泥白肉
19,滷大腸
20,火雞腿肉
21,可樂豬腳
0,特大雞排-原味
1,特大雞排-梅子
2,特大雞排-海苔
3,特大雞排-咖哩
4,特大雞排-麻辣
5,特大雞排-哇沙米
6,檸檬大雞排
7,卡拉脆皮雞排-原味
8,卡拉脆皮雞排-梅子
9,卡拉脆皮雞排-海苔
10,卡拉脆皮雞排-咖哩
11,卡拉脆皮雞排-麻辣
12,卡拉脆皮雞排-哇沙米
13,蜜汁叉燒雞排
14,桔醬炭烤雞排
15,無骨鹽酥雞
16,檸檬雞點兒
17,甘梅薯條
18,泰式魷魚
19,深海 魷魚
20,香酥菇
21,雞蛋豆腐
22,小巧雞塊
23,四季豆
24,百頁豆腐
25,脆薯
26,麥克雞塊
27,炸皮蛋
28,七里香
29,雞皮
30,雞心
31,花枝丸
32,培根串
33,炸水餃
34,香酥脖子
35,蘿蔔糕
36,甜不辣
37,米血
38,芋粿
39,魚板
40,鑫鑫腸
41,銀絲捲
42,豆干
0,麥克雙牛堡
1,麥香雞
2,勁辣香雞翅(一份2塊)
3,聖代
4,玉米濃湯
5,薯條
6,蘋果派
7,奶昔
8,麥香魚餐(79)
9,麥香雞餐(79)
10,雙層牛肉吉事堡餐(79)
11,四盎司牛肉堡(109)
12,雙層四盎司牛肉堡(129)
13,大麥克餐(99)
14,麥克雞塊餐6塊(99)
15,勁辣雞腿堡餐(99)
16,麥脆雞餐2塊(119)
17,板烤雞腿堡餐(119)
18,搖滾餐
19,(冰)爽健美茶
20,(冰)可口可樂
21,(冰)雪碧
22,(冰)雀巢檸檬紅茶
23,(冰)焦糖奶茶
24,(冰)咖啡
25,(冰)搖滾星蘇打
26,(熱)紅茶
27,(熱)美式咖啡
28,(熱)焦糖奶茶
29,(熱)巧克力
30,(熱)玉米湯
31,(配餐)中薯升級大暑
32,(配餐)中薯換成沙拉
33,(配餐)4塊雞塊
34,麥克雞塊
35,漢堡
36,吉事漢堡
37,麥克雙牛堡
38,玉米濃湯
39,薯條
40,蘋果派
41,冰炫風
42,聖代
43,蛋捲冰淇淋
44,二人分享餐–麥脆雞2塊+麥克雞塊6塊+中薯1包+2杯$33冷熱飲
45,三人分享餐–麥脆雞2塊+麥克雞塊6塊+勁辣香雞翅4塊+中薯2包+3杯$33冷熱飲
46,四人分享餐–麥脆雞4塊+麥克雞塊9塊+勁辣香雞翅4塊+中薯2包+4杯$33冷熱飲
47,A組麥克雞塊20塊
48,B組勁辣香雞翅10塊
0,肉燥乾麵
1,酸辣麵
2,鮮肉餛飩麵
3,紅燒牛湯麵
4,嘉味肉醬麵
5,香酥排骨麵
6,嘉味牛肉麵
7,嘉味乾拌麵
8,牛肉乾拌麵
9,咖哩藍帶豬排麵
10,雞腿麵
11,半筋半肉麵
12,牛筋麵
13,高麗菜(10顆/份)
14,韭菜(10顆/份)
15,胡瓜(10顆/份)
16,芹菜(10顆/份)
17,素食(10顆/份)
18,九層塔(10顆/份)
19,辣燒泡菜(10顆/份)
20,蔥蔥餃(10顆/份)
21,玉米(10顆/份)
22,高麗菜、韭菜、胡瓜、玉米、芹菜各6顆(30顆/份)
23,牛湯餃
24,酸辣湯餃
25,排骨湯餃
26,紅燒牛肉湯餃
27,滷肉飯
28,焢肉飯
29,黃金咖哩飯
30,滷排飯
31,嘉味排骨飯
32,脆皮雞腿飯
33,牛肉飯
34,咖哩藍帶豬排飯
35,嘉味雙併套餐
36,奶油海鮮
37,日咖哩
38,招機肉醬
39,青菜豆腐湯
40,青菜蛋花湯
41,牛蛋花湯
42,酸辣湯
43,鮮肉餛飩湯
44,綜合湯(餛飩+貢丸+蛋)
45,菇菇湯
46,紅燒牛肉湯
47,港式蘿蔔糕
48,三星蔥油餅
49,紅油炒手
50,雞塊(8塊/份)
51,餛飩鍋貼(10顆/份)
52,韭菜煎餃(8顆/份)
53,炸黃金餃
54,香酥豆腐
0,花生
1,紅豆
2,蘿蔔絲
3,韭菜
4,蔥油餅(1/4片)
0,雞腿飯
1,雙拼飯(棒棒腿加半塊排骨)
2,招牌特餐
3,鱈魚飯
4,排骨飯
5,鯛魚飯
6,焢肉飯
7,黑胡椒牛肉飯
8,沙茶牛肉飯
9,香酥雞排飯
10,糖醋排骨飯
11,豆鼓排骨飯
12,菜飯
0,椒麻雞+蝦捲
1,椒麻雞+鯛魚
2,檸檬豬+蝦捲
3,檸檬豬+鯛魚
4,打拋豬+蝦捲
5,打拋豬+鯛魚
6,煙燻翅+烤肉飯
7,泰式炸雞腿
8,泰式檸檬豬
9,泰式椒麻雞腿
10,泰式打拋豬肉
11,蔥爆牛肉
12,泡菜牛肉
13,紅燒牛腩
14,橙汁排骨
15,排骨飯
16,鼓汁小排
17,黑椒豬柳
18,鳳梨蝦排骨
19,韓式泡菜豬肉
20,魯腿庫
21,白切肉
22,烤肉飯
23,紅燒肉飯
24,香腸
25,煙燻雞腿飯
26,炸雞腿
27,滷雞腿
28,三杯雞
29,日式雞丁
30,雞排飯
31,香菇雞
32,醉雞飯
33,蝦排
34,花枝排
35,蝦捲
36,鮭魚
37,鱈魚
38,鯛魚
39,蒲燒鰻魚
40,素A餐
41,素B餐
42,會議盒餐
0,荷蘭傳統煎餅 (8片裝)
1,亂入的藍芽自拍神器組
0,雞排
1,雞塊
2,四季豆
3,雞皮
4,檸檬雞翅
5,甜不辣
6,花枝丸
7,薯條
8,豬血糕
9,豆干
0,燕麥葡萄
1,巧克力核桃
2,香蕉蛋糕
3,布郎尼
4,義大利杏仁脆餅
5,可可磅蛋糕
0,招牌飯
1,燒肉飯
2,雞排飯
3,花枝排飯
4,香腸飯
5,甘汁鯛魚飯
6,排骨飯
7,菜飯便當
8,秋刀魚飯
9,焢肉飯
10,牛肉飯
11,*懷舊便當
12,雞腿飯
13,日式豐米特餐
0,*一品紅茶
1,茉莉鮮綠茶
2,*炭焙烏龍茶(甘)
3,*安溪鐵觀音(甘)
4,油切烏龍茶(無糖)
5,百香綠
6,百香紅
7,蜂蜜綠
8,蜂蜜紅
9,*翡翠檸檬茶
10,*檸檬紅
11,冰釀陳梅
12,養樂多綠
13,蜜香冰茶
14,珍珠綠
15,珍珠紅
16,*珍珠奶茶
17,*珍珠奶綠
18,布丁奶茶
19,檸檬愛玉
20,*翡翠檸檬愛玉
21,*洛神花茶(熬煮)
22,*鮮桔茶
23,檸檬蜜茶
24,檸檬養樂多
25,檸檬汁
26,*翡翠葡萄柚(500CC)
27,觀音美妍茶
28,奶茶
29,奶綠
30,胚芽奶茶
31,烏龍奶茶
32,*鐵觀音奶茶
33,*紅茶拿鐵(熱L為500CC)
34,烏龍拿鐵(熱L為500CC)
35,鐵觀音拿鐵(熱L為500CC)
36,翡翠拿鐵(熱L為500CC)
0,JUICE奔牛堡
1,起司奔牛堡
2,太陽蛋牛堡
3,香料嫩雞堡
4,培根起司蛋堡
5,炸豬排三明治
6,升級套餐附冰/熱紅茶或冰/熱黑咖啡及美式脆薯若欲換其他單品飲料可折抵35元
7,元氣咖哩飯
8,咖哩喀滋豬排飯
9,咖哩和風漢堡排
10,咖哩香料雞腿排
11,咖哩豬排焗烤飯
12,以上均附冰/熱紅茶.冰/熱黑咖啡若欲換其他單品飲料可折抵35元
13,煉乳法式
14,榛果巧克力
15,鹹甜花生
16,花生巧克力
17,特濃起司
18,火腿起司
19,雞肉起司
20,培根起司
21,香腸起司
22,紅茶
23,鮮乳茶
24,抹茶拿鐵
25,可可拿鐵
26,黑咖啡
27,拿鐵
28,榛果拿鐵
29,焦糖拿鐵
30,香草拿鐵
31,卡布奇諾
32,摩卡
33,冰美式
34,冰拿鐵
35,冰淇淋拿鐵
0,嘉味肉醬麵
1,香酥排骨麵
2,嘉味牛肉麵
3,嘉味乾拌麵
4,半筋半肉麵
5,牛筋麵
6,牛肉乾拌麵
7,咖哩藍帶豬排麵
8,雞腿麵
9,鮮肉餛飩麵
10,紅燒牛湯麵
11,酸辣麵
12,蔬菜貢丸麵
13,榨菜肉絲麵
14,肉燥乾麵
15,九層塔(10顆/份)
16,辣燒泡菜(10顆/份)
17,高麗菜、韭菜、胡瓜、玉米、芹菜各6顆(30顆/份)
18,高麗菜(10顆/份)
19,韭菜(10顆/份)
20,胡瓜(10顆/份)
21,玉米(10顆/份)
22,芹菜(10顆/份)
23,素食(10顆/份)
24,排骨湯餃
25,紅燒牛肉
26,酸辣湯餃
27,玉米湯餃
28,咖哩湯餃
29,牛湯餃
30,咖哩藍帶豬排飯
31,嘉味雙併套餐
32,滷排飯
33,嘉味排骨飯
34,脆皮雞腿飯
35,牛肉飯
36,焢肉飯
37,黃金咖哩飯
38,牛湯泡飯
39,酸辣湯泡飯
40,玉米濃湯泡飯
41,咖哩湯泡飯
42,滷肉飯
43,奶油海鮮(焗飯、焗麵、焗餃)
44,日式咖哩(焗飯、焗麵、焗餃)
45,招機肉醬(焗飯、焗麵、焗餃)
46,紅燒牛肉繆
47,綜合湯(餛飩+貢丸+蛋)
48,菇菇湯
49,牛蛋花湯
50,酸辣湯
51,鮮肉餛飩湯
52,玉米濃湯
53,貢丸湯
54,青菜豆腐湯
55,香酥豆腐
56,餛飩鍋貼(10顆/份)
57,炸黃金餃
58,韭菜煎餃(8顆/份)
59,雞塊
60,紅油炒手
61,蔥油餅
62,蘿蔔糕
0,B餐 無油非基改健康便當(五穀飯+5道菜)
1,C餐 每日便當特餐 (五穀飯+7道菜)
2,E餐 風味餐主食
3,A餐 風味餐主食+3道菜
4,G餐 食安100 (有機糙米+4道有機時蔬)
5,S餐 小而美便當(五穀飯+5道菜)
0,1.黃金鮪魚沙拉堡單點
1,1.黃金鮪魚沙拉堡套餐
2,2.火腿杏力蛋堡單點
3,2.火腿杏力蛋堡套餐
4,3.培根雞蛋堡單點
5,3.培根雞蛋堡套餐
6,4.火腿蛋三明治單點
7,4.火腿蛋三明治套餐
8,5.雞肉三明治單點
9,5.雞肉三明治套餐
10,6.法式炸蝦三明治單點
11,6.法式炸蝦三明治套餐
12,7.豬排三明治單點
13,7.豬排三明治套餐
14,8.荷蘭醬荤菇蛋堡 單點
15,8.荷蘭醬荤菇蛋堡套餐
16,9.番茄吉士蛋堡 單點
17,9.番茄吉士蛋堡套餐
18,鮮橙汁
19,義式卡布其諾/義式拿鐵咖啡
20,北海道可樂餅
21,新夏威夷鮮蔬沙拉
0,招牌海鮮
1,沙茶海鮮
2,沙茶豬肉
3,沙茶牛肉
4,沙茶羊肉
5,沙茶雞肉
6,泡菜海鮮
7,泡菜豬肉
8,泡菜牛肉
9,泡菜羊肉
10,泡菜雞肉
11,原味豬肉
12,原味牛肉
13,原味羊肉
14,原味雞肉
15,泡菜麵加蛋
16,清湯麵加蛋
17,炒泡菜烏龍麵
18,炒海鮮烏龍麵
19,炒泡菜海鮮烏龍麵
20,炒泡菜豬肉烏龍麵
21,炒泡菜雞肉烏龍麵
22,炒原味豬肉烏龍麵
23,炒原味雞肉烏龍麵
0,原味
1,海苔
2,芥末
3,辣味
4,香蒜
5,咖哩
6,甘梅
7,芝麻
8,起司
9,黑胡椒
10,綜合
11,蜂蜜芥末
0,招牌飯
1,排骨飯
2,魚排飯
3,牛肉飯
4,鮭魚飯
5,控肉飯
6,燒肉飯
7,香腸飯
8,豬腳飯
9,花枝排
10,咔啦雞腿飯
11,魯棒棒腿
12,雞排飯
13,鮭魚肚
14,鱈魚排
15,鐵路便當
16,雞腿飯
17,特餐
0,蝦仁水餃
1,豬肉水餃
2,酸辣湯餃(蝦仁)
3,酸辣湯餃(豬肉)
4,牛肉湯餃(蝦仁)
5,牛肉湯餃(豬肉)
6,牛肉麵(細粉)
7,牛肉湯麵
8,榨菜肉絲麵
9,餛飩麵
10,豬肝麵
11,炒手乾麵
12,沙茶麵
13,炒飯
14,炒麵
15,炒米粉
16,肉燥飯
17,雞肉飯
18,雞肉便當
19,紅油炒手
20,燙青菜
21,酸辣麵
22,竹筍麵
23,麻醬麵
24,意麵
25,炸醬麵
26,豬肝湯
27,竹筍湯
28,酸辣湯
29,餛飩湯
30,貢丸湯
31,蛋花湯
0,海鮮綜合口味
1,玉米口味
2,鮪魚
3,鳳梨
4,海苔
5,肉鬆
6,原味焗烤
7,素食(蛋奶素)
8,海鮮綜合口味 +焗烤
9,玉米口味 +焗烤
10,鮪魚 +焗烤
11,鳳梨 +焗烤
12,海苔 +焗烤
13,肉鬆 +焗烤
14,素食(蛋奶素) +焗烤
0,現炸芋頭餅
1,桂花綠茶
2,百香果汁
3,酸梅湯
4,香筍(約600g)
5,香筍3包
6,茶梅(約g
7,茶梅2包
8,蒜仁(無膜剝半/約500g)
9,蒜仁2包
10,香草(有膜/約500g)
11,香草2包
12,海鹽花生(有殼/約500g)
13,海鹽花生2包
0,琥珀招牌紅茶(C/H)
1,翡翠茉香綠茶(C/H)
2,＊焙香烏龍(C/H)
3,濃香烏龍綠(C/H)
4,＊鹿谷金萱茶(C/H)
5,冬瓜玉露
6,蜂蜜綠／紅茶
7,梅子綠／紅茶
8,＊手藏脆梅冰茶
9,＊玫瑰荔枝紅(C/H)
10,多多綠茶
11,蔓越莓蘋果茶(C/H)
12,芒果汁(7-9月)
13,蘋果鳳梨
14,奇異果汁
15,奇異果鳳梨
16,＊蕃茄鳳梨(梅粉)
17,香蕉鳳梨
18,香蕉芭樂
19,蘋果汁
20,葡萄柚汁
21,檸檬汁(蜂蜜)
22,＊蕃茄汁(梅粉)
23,芭樂汁(梅粉)
24,芭樂檸檬
25,芒果鮮果茶(7-9月)
26,＊奇異果鮮果茶
27,鳳梨鮮果茶
28,＊葡萄柚鮮果茶
29,百香鮮果茶
30,＊蕃茄鮮果梅茶
31,翡翠鮮檸茶
32,金桔檸檬(C/H)
33,醇香奶／綠茶(C/H)
34,＊珍珠奶／綠茶(C/H)
35,仙草奶／綠茶(C/H)
36,巧克力奶／綠茶(C/H)
37,＊日式烤奶茶(C/H)
38,寒天奶／綠茶(C/H)
39,香蕉鳳梨牛奶
40,＊香蕉牛奶
41,林鳳營鮮奶茶(C/H)
42,＊芋香純鮮奶(C/H)
43,冬瓜鮮奶(C/H)
0,塩水乾意麵
1,塩水湯意麵
2,溫州餛飩塩水意麵
3,豬肝意麵
4,肝連意麵
5,豬肝麵線
6,豬肝冬粉
7,大餛飩湯
8,豬肝湯
9,蛤仔湯
10,肝連湯
11,貢丸湯
12,魚丸湯
13,蛋花湯
14,地瓜葉
15,空心菜
16,大陸妹
17,高麗菜
18,豆芽韭菜
19,皮蛋豆腐
20,豬肝連
21,豬頭皮
22,豬耳朵
23,粉腸
24,大香腸
25,大豆乾
26,小豆乾
27,米血
28,豆皮
29,海帶
30,滷蛋
0,玉露煎茶
1,白露功夫茶
2,阿里山冰茶
3,頂級茉莉綠茶
4,錫蘭紅茶
5,凍頂烏龍茶
6,皇家伯爵紅茶
7,文山清茶
8,烏龍綠茶
9,濃香烏龍
10,茶花綠茶
11,日式玄米茶
12,鳳梨清茶
13,百香鳳梨
14,鮮果雙Q紅/綠/烏
15,鮮百香紅茶/綠茶
16,鮮檸檬紅茶/綠茶
17,多多綠茶
18,鮮桔綠茶
19,墾丁冰茶
20,梅果綠茶
21,蜂蜜蘆薈
22,檸檬CC
23,鮮百香檸檬
24,蜂蜜檸檬
25,檸檬梅子
26,鮮桔蜂蜜
27,熊貓珍珠奶茶
28,蜜香烏龍小珍奶
29,濃醇香珍奶
30,錫蘭奶茶
31,茉香奶茶
32,招牌奶茶
33,皇家伯爵奶茶
34,沖繩黑糖奶茶
35,布丁奶茶
36,椰果奶茶
37,仙草凍奶茶
38,紅豆奶茶
39,玫瑰鐵觀音奶茶
40,紫芋拿鐵
41,紫芋三重奏
42,紫芋鮮珍奶
43,重乳紅茶拿鐵
44,重乳伯爵拿鐵
45,焙茶珍珠拿鐵
46,焙茶拿鐵
47,鮮奶紅茶拿鐵
48,鮮奶綠茶拿鐵
49,皇家伯爵拿鐵
50,玫瑰鐵觀音拿鐵
51,日月潭紅玉拿鐵
52,抹茶紅豆白玉
53,抹茶拿鐵
54,抹茶可可拿鐵
55,聖塔路黑可可
56,翡翠檸檬冰鑽
57,可可冰鑽
58,抹茶冰鑽
59,鳳梨冰鑽
60,黑糖薑茶
61,桂圓紅棗茶
62,蘋果玉露
63,蘋果百香
64,蘋果百香多多
65,水晶冬瓜茶
66,冬瓜鮮奶
67,冬瓜檸檬
68,冬瓜仙草
69,阿里山里佳甘露
70,日月潭紅玉紅茶
0,紐約乳酪蛋糕6吋
1,紐約乳酪蛋糕8吋
2,辣味乳酪蛋糕6吋
3,辣味乳酪蛋糕8吋
4,原味乳酪蛋糕6吋
5,原味乳酪蛋糕8吋
6,大理石乳酪蛋糕6吋
7,大理石乳酪蛋糕8吋
8,日式鹹蛋糕1條
9,苦甜巧克力蛋糕6吋
10,苦甜巧克力蛋糕8吋
0,寸金糖
0,糯米腸包香腸
1,豬血糕
2,蔥抓餅
3,蔥抓餅加蛋(加九層塔)
4,香腸
5,糯米腸
6,蔥抓餅加蛋(加九層塔加香腸)
0,糖心蛋（3顆1包）
1,豬 腳（1隻/1kg以上）
2,豆干（180G/包）
3,醉胗（80G/包）
4,醉鴨翅（5隻/包）
5,燻鴨翅（5支/包）
6,牛腱（100G）
7,牛腱（600G）
8,腰果（150G/包）
9,醬滷鈕釦菇（150G/包）
10,雞腳至少10隻（重量300g上下1包）
11,香辣鴨舌（10支/包）
12,滷鴨胗頭（100g/包）
0,秀女小蕃茄600g
0,原味鑽石
1,焦糖咖滋
2,三島海苔
3,魔法泡菜
4,玉米濃湯
5,特濃起司
6,焦糖布丁
7,抺茶拿鐡
8,川香麻辣
9,太妃焦糖
10,特濃巧克力
11,超夯伴手禮組
12,炫金黑禮盒
0,紅：紅豆湯
1,紅：湯圓
2,紅：芋圓
3,紅：地瓜圓
4,紅：脆圓
5,紅：薏仁
6,紅：紫米
7,紅：豆花
8,紅：蓮子
9,紅：芋頭
10,紅：花生
11,花：紅豆湯
12,花：湯圓
13,花：芋圓
14,花：地瓜圓
15,花：脆圓
16,花：薏仁
17,花：紫米
18,花：豆花
19,花：蓮子
20,花：芋頭
21,花：花生
22,傳統豆花
23,四果湯
24,燒仙草
25,紫米粥
0,原味淡香
1,咖啡
2,原味芝麻
3,照片
4,照片
0,大滷麵
1,鮮蝦雲吞麵
2,雪菜肉絲麵
3,榨菜肉絲麵
4,酸辣湯麵
5,肉醬乾拌麵
6,麻辣肉醬麵
7,麻醬麵
8,酢醬麵
9,特製涼麵
10,特製涼麵(雞絲)
11,手工涼皮
12,手工涼皮(雞絲)
13,鴛鴦
14,鴛鴦(雞絲)
15,精燉肉醬飯
16,豆皇小米粥
17,精燉肉醬飯套餐
18,豆皇小米粥套餐
19,燙青菜
20,豬肉燴餅
21,牛肉燴餅
22,雙寶燴餅
23,豬肉麵片
24,牛肉麵片
25,雙寶麵片
26,葱油餅
27,豬肉捲餅
28,牛肉捲餅
29,味噌湯
30,貢丸湯
31,味噌貢丸湯
32,大滷湯
33,酸辣湯
34,綠豆薏仁湯(夏)
35,紫米紅豆湯(冬)
36,綜合滷味
37,大黑干
38,滷蛋
39,豬腱
40,豆皮
0,貴妃金橘(鹹)300g
1,貴妃金橘300g
2,貴妃酸桔300g
3,貴妃蜜李300g
4,貴妃綜合包150g
5,蜜釀四季-楊桃150g
6,蜜釀四季-洛神花150g
7,冰釀風味-水晶棗300g
8,冰釀風味-金桔250g
9,生津金棗甘(罐裝)240g
10,生津金棗甘 120g
11,生津金棗茶包 400g
12,生津金棗茶(瓶裝) 600g
0,杏仁薄餅禮盒(3 入)
1,杏仁薄餅禮盒(6 入)
2,杏仁薄餅禮盒(9 入)
3,雅聚瓦片禮盒 (6 入)
4,仁情味禮盒 (7 入) 杏仁薄餅×4、綜合瓦片×3
5,臻緣瓦片禮盒(3 入) 杏仁×1、黑芝麻×1、葵花子×1
6,舞緣(雙層)禮盒(20 入) 杏仁薄餅×3、太陽餅×4、燒 Q 餅×4 杏仁×1、黑芝麻×1、葵花子×1
0,芽片泡菜
1,芽片泡菜
2,芽片泡菜
3,高麗菜
4,高麗菜
5,高麗菜
6,日式海帶絲
7,日式海帶絲
8,日式海帶絲
9,青木瓜絲
10,青木瓜絲
11,青木瓜絲
12,糖醋白蘿蔔
13,泡椒牛腱
14,醉蝦
0,秋刀魚
1,香煎肉鯽魚
2,紅燒吳郭魚
3,香酥雞排
4,鹹魚滷肉
5,宮保雞丁
6,香煎魚肚
7,紅燒雞腿
8,現炸雞腿
9,黑胡椒排骨
0,香腸魚排飯
1,蜜汁叉燒飯
2,油雞飯
3,港式香腸飯
4,蜜汁烤雞腿排飯
5,現炸排骨飯
6,特製滷豬排
7,肉絲炒飯
8,叉燒炒飯
9,宮保雞丁飯
10,三杯雞丁飯
11,烤鴨飯
12,炸雞腿飯
13,烤鴨香腸飯
14,烤鴨油雞飯
15,叉燒油雞飯
16,叉燒香腸飯
17,叉燒烤鴨飯
18,三寶飯
19,玫瑰油雞腿飯
20,蜜汁烤雞腿飯
21,鴨腿飯
22,招牌四喜飯
0,黑松露炒飯
1,黑胡椒猴菇炒飯
2,原粹XO醬炒飯
3,原粹烏魚子炒飯
4,原粹香椿炒飯
5,麻油酒香炒飯
6,西西里番茄炒飯
7,沙茶羊若炒飯
8,果香南瓜義大利麵
9,羅勒奶油義大利麵
10,茄汁乳酪義大利麵
11,川味豆腐乳義大利麵
12,泰式鍋燒
13,韓式泡菜鍋燒
14,沙茶鍋燒
15,茄汁鍋燒
16,原味昆布鍋燒
17,昆布蔬菜湯
18,南瓜濃湯
19,原味昆布鍋
20,原粹番茄鍋
21,韓式泡菜鍋
22,泰式酸辣鍋
23,南瓜牛奶鍋
24,麻油酒香鍋
25,白飯
26,香椿煎蛋
27,海帶芽煎蛋
0,豆干丁(250g)
1,小鳥蛋(115g)
2,雞爪(10支)
3,豆皮(120g)
4,雞胗(110g)
5,鴨翅(2支)
6,口香糖(鴨胗頭)(85g)
